Epoch,Train_Net1,Test_Net1,Train_Net2,Test_Net2,Train_Net3,Test_Net3,Train_Net4,Test_Net4,Train_Net5,Test_Net5,Train_Net6,Test_Net6,Train_Net7,Test_Net7,Train_Net8,Test_Net8,Train_Net9,Test_Net9,Train_Net10,Test_Net10
542,0.001066274,0.001119707,0.001684456,0.001649319,0.001163850,0.001199496,0.001009344,0.001051636,0.001087717,0.001156688,0.001106932,0.001166831,0.001130488,0.001183771,0.001087570,0.001152699,0.001008346,0.001080882,0.001054666,0.001122196
543,0.001065743,0.001119209,0.001684320,0.001649087,0.001162966,0.001198640,0.001008764,0.001051060,0.001087173,0.001156105,0.001106656,0.001166562,0.001130159,0.001183476,0.001087208,0.001152385,0.001008137,0.001080695,0.001054218,0.001121806
544,0.001065214,0.001118713,0.001684185,0.001648856,0.001162081,0.001197784,0.001008187,0.001050489,0.001086631,0.001155523,0.001106381,0.001166293,0.001129830,0.001183182,0.001086847,0.001152070,0.001007930,0.001080510,0.001053772,0.001121418
545,0.001064686,0.001118218,0.001684049,0.001648625,0.001161196,0.001196927,0.001007615,0.001049921,0.001086090,0.001154942,0.001106106,0.001166023,0.001129502,0.001182889,0.001086486,0.001151757,0.001007725,0.001080326,0.001053326,0.001121030
546,0.001064160,0.001117725,0.001683914,0.001648394,0.001160311,0.001196069,0.001007047,0.001049358,0.001085551,0.001154362,0.001105830,0.001165754,0.001129175,0.001182598,0.001086125,0.001151443,0.001007521,0.001080144,0.001052881,0.001120643
547,0.001063636,0.001117234,0.001683779,0.001648164,0.001159425,0.001195211,0.001006482,0.001048798,0.001085013,0.001153784,0.001105554,0.001165484,0.001128849,0.001182307,0.001085765,0.001151130,0.001007319,0.001079962,0.001052437,0.001120257
548,0.001063113,0.001116744,0.001683645,0.001647934,0.001158539,0.001194352,0.001005922,0.001048243,0.001084477,0.001153207,0.001105278,0.001165214,0.001128524,0.001182018,0.001085405,0.001150818,0.001007118,0.001079782,0.001051993,0.001119871
549,0.001062592,0.001116256,0.001683510,0.001647705,0.001157652,0.001193493,0.001005366,0.001047691,0.001083942,0.001152631,0.001105002,0.001164945,0.001128199,0.001181729,0.001085045,0.001150506,0.001006919,0.001079604,0.001051550,0.001119486
550,0.001062072,0.001115769,0.001683376,0.001647476,0.001156765,0.001192633,0.001004814,0.001047144,0.001083409,0.001152056,0.001104726,0.001164674,0.001127876,0.001181441,0.001084686,0.001150194,0.001006722,0.001079426,0.001051107,0.001119102
551,0.001061555,0.001115284,0.001683241,0.001647247,0.001155878,0.001191772,0.001004265,0.001046601,0.001082877,0.001151483,0.001104449,0.001164404,0.001127554,0.001181155,0.001084327,0.001149883,0.001006526,0.001079250,0.001050666,0.001118718
552,0.001061038,0.001114801,0.001683107,0.001647019,0.001154990,0.001190912,0.001003721,0.001046061,0.001082346,0.001150911,0.001104173,0.001164134,0.001127232,0.001180869,0.001083969,0.001149572,0.001006332,0.001079075,0.001050225,0.001118335
553,0.001060524,0.001114319,0.001682973,0.001646791,0.001154103,0.001190050,0.001003181,0.001045526,0.001081817,0.001150340,0.001103896,0.001163863,0.001126911,0.001180585,0.001083611,0.001149261,0.001006139,0.001078902,0.001049785,0.001117953
554,0.001060011,0.001113840,0.001682839,0.001646564,0.001153215,0.001189189,0.001002644,0.001044994,0.001081290,0.001149770,0.001103619,0.001163593,0.001126591,0.001180301,0.001083253,0.001148951,0.001005948,0.001078729,0.001049345,0.001117572
555,0.001059499,0.001113361,0.001682705,0.001646337,0.001152326,0.001188327,0.001002112,0.001044466,0.001080764,0.001149202,0.001103342,0.001163322,0.001126273,0.001180019,0.001082896,0.001148642,0.001005758,0.001078558,0.001048907,0.001117192
556,0.001058990,0.001112885,0.001682572,0.001646110,0.001151437,0.001187464,0.001001583,0.001043943,0.001080239,0.001148634,0.001103065,0.001163051,0.001125955,0.001179737,0.001082539,0.001148333,0.001005570,0.001078388,0.001048469,0.001116812
557,0.001058482,0.001112410,0.001682438,0.001645884,0.001150549,0.001186602,0.001001059,0.001043423,0.001079716,0.001148069,0.001102787,0.001162779,0.001125637,0.001179457,0.001082183,0.001148024,0.001005383,0.001078219,0.001048032,0.001116434
558,0.001057975,0.001111937,0.001682304,0.001645658,0.001149659,0.001185739,0.001000538,0.001042908,0.001079195,0.001147504,0.001102510,0.001162508,0.001125321,0.001179177,0.001081827,0.001147716,0.001005198,0.001078051,0.001047596,0.001116056
559,0.001057471,0.001111465,0.001682171,0.001645432,0.001148770,0.001184876,0.001000022,0.001042396,0.001078674,0.001146940,0.001102232,0.001162237,0.001125006,0.001178898,0.001081472,0.001147409,0.001005014,0.001077884,0.001047161,0.001115679
560,0.001056968,0.001110995,0.001682037,0.001645206,0.001147881,0.001184012,0.000999509,0.001041888,0.001078156,0.001146378,0.001101954,0.001161965,0.001124691,0.001178621,0.001081117,0.001147102,0.001004831,0.001077719,0.001046726,0.001115303
561,0.001056466,0.001110527,0.001681904,0.001644981,0.001146991,0.001183149,0.000999001,0.001041384,0.001077639,0.001145817,0.001101676,0.001161693,0.001124378,0.001178344,0.001080762,0.001146795,0.001004650,0.001077555,0.001046293,0.001114928
562,0.001055967,0.001110060,0.001681770,0.001644757,0.001146101,0.001182285,0.000998496,0.001040884,0.001077123,0.001145257,0.001101398,0.001161421,0.001124065,0.001178068,0.001080408,0.001146489,0.001004470,0.001077392,0.001045861,0.001114553
563,0.001055468,0.001109595,0.001681637,0.001644532,0.001145211,0.001181421,0.000997995,0.001040388,0.001076609,0.001144699,0.001101120,0.001161149,0.001123753,0.001177793,0.001080054,0.001146183,0.001004292,0.001077229,0.001045429,0.001114180
564,0.001054972,0.001109132,0.001681504,0.001644308,0.001144321,0.001180557,0.000997498,0.001039896,0.001076096,0.001144142,0.001100842,0.001160877,0.001123442,0.001177519,0.001079701,0.001145878,0.001004115,0.001077068,0.001044998,0.001113808
565,0.001054477,0.001108671,0.001681370,0.001644083,0.001143430,0.001179693,0.000997005,0.001039408,0.001075584,0.001143586,0.001100563,0.001160604,0.001123132,0.001177246,0.001079349,0.001145574,0.001003940,0.001076909,0.001044569,0.001113436
566,0.001053984,0.001108211,0.001681237,0.001643860,0.001142540,0.001178829,0.000996516,0.001038924,0.001075074,0.001143032,0.001100285,0.001160332,0.001122822,0.001176974,0.001078997,0.001145269,0.001003766,0.001076750,0.001044140,0.001113066
567,0.001053493,0.001107753,0.001681104,0.001643636,0.001141649,0.001177964,0.000996031,0.001038444,0.001074566,0.001142478,0.001100006,0.001160059,0.001122514,0.001176703,0.001078645,0.001144966,0.001003593,0.001076592,0.001043713,0.001112696
568,0.001053003,0.001107296,0.001680970,0.001643413,0.001140759,0.001177100,0.000995550,0.001037967,0.001074059,0.001141926,0.001099727,0.001159786,0.001122206,0.001176433,0.001078294,0.001144663,0.001003421,0.001076435,0.001043286,0.001112327
569,0.001052515,0.001106842,0.001680837,0.001643189,0.001139868,0.001176235,0.000995072,0.001037494,0.001073554,0.001141376,0.001099448,0.001159513,0.001121899,0.001176163,0.001077943,0.001144360,0.001003251,0.001076280,0.001042860,0.001111960
570,0.001052029,0.001106388,0.001680703,0.001642966,0.001138977,0.001175371,0.000994599,0.001037026,0.001073050,0.001140826,0.001099168,0.001159240,0.001121594,0.001175895,0.001077593,0.001144058,0.001003082,0.001076125,0.001042436,0.001111593
571,0.001051544,0.001105937,0.001680570,0.001642743,0.001138087,0.001174507,0.000994129,0.001036561,0.001072547,0.001140278,0.001098889,0.001158967,0.001121288,0.001175627,0.001077243,0.001143757,0.001002914,0.001075971,0.001042012,0.001111228
572,0.001051061,0.001105487,0.001680436,0.001642521,0.001137196,0.001173642,0.000993663,0.001036100,0.001072046,0.001139731,0.001098609,0.001158693,0.001120984,0.001175361,0.001076894,0.001143456,0.001002748,0.001075819,0.001041590,0.001110863
573,0.001050579,0.001105039,0.001680302,0.001642298,0.001136305,0.001172778,0.000993201,0.001035642,0.001071546,0.001139186,0.001098330,0.001158419,0.001120681,0.001175095,0.001076546,0.001143155,0.001002583,0.001075667,0.001041169,0.001110500
574,0.001050100,0.001104593,0.001680169,0.001642076,0.001135414,0.001171914,0.000992743,0.001035189,0.001071048,0.001138642,0.001098050,0.001158146,0.001120378,0.001174830,0.001076198,0.001142856,0.001002419,0.001075517,0.001040749,0.001110138
575,0.001049622,0.001104148,0.001680035,0.001641854,0.001134524,0.001171050,0.000992288,0.001034739,0.001070552,0.001138099,0.001097770,0.001157872,0.001120077,0.001174566,0.001075850,0.001142556,0.001002257,0.001075367,0.001040329,0.001109776
576,0.001049145,0.001103705,0.001679901,0.001641631,0.001133633,0.001170186,0.000991837,0.001034293,0.001070057,0.001137558,0.001097490,0.001157597,0.001119776,0.001174303,0.001075503,0.001142257,0.001002095,0.001075218,0.001039912,0.001109416
577,0.001048671,0.001103264,0.001679767,0.001641409,0.001132742,0.001169322,0.000991390,0.001033851,0.001069563,0.001137018,0.001097209,0.001157323,0.001119476,0.001174040,0.001075157,0.001141959,0.001001935,0.001075071,0.001039495,0.001109057
578,0.001048198,0.001102825,0.001679632,0.001641187,0.001131852,0.001168458,0.000990947,0.001033413,0.001069071,0.001136479,0.001096929,0.001157049,0.001119177,0.001173779,0.001074811,0.001141662,0.001001776,0.001074924,0.001039079,0.001108699
579,0.001047726,0.001102387,0.001679498,0.001640966,0.001130961,0.001167595,0.000990508,0.001032978,0.001068580,0.001135942,0.001096648,0.001156774,0.001118878,0.001173518,0.001074466,0.001141365,0.001001618,0.001074778,0.001038665,0.001108342
580,0.001047257,0.001101951,0.001679364,0.001640744,0.001130071,0.001166732,0.000990072,0.001032547,0.001068091,0.001135406,0.001096367,0.001156499,0.001118581,0.001173258,0.001074121,0.001141068,0.001001462,0.001074633,0.001038252,0.001107987
581,0.001046789,0.001101516,0.001679229,0.001640522,0.001129181,0.001165869,0.000989640,0.001032120,0.001067604,0.001134871,0.001096086,0.001156224,0.001118284,0.001172999,0.001073777,0.001140772,0.001001306,0.001074489,0.001037840,0.001107632
582,0.001046323,0.001101083,0.001679094,0.001640301,0.001128291,0.001165006,0.000989212,0.001031697,0.001067118,0.001134338,0.001095805,0.001155949,0.001117988,0.001172741,0.001073434,0.001140477,0.001001152,0.001074346,0.001037429,0.001107279
583,0.001045858,0.001100652,0.001678959,0.001640079,0.001127401,0.001164143,0.000988787,0.001031277,0.001066633,0.001133806,0.001095524,0.001155674,0.001117693,0.001172484,0.001073091,0.001140182,0.001000999,0.001074204,0.001037019,0.001106927
584,0.001045395,0.001100223,0.001678824,0.001639857,0.001126512,0.001163281,0.000988366,0.001030861,0.001066150,0.001133276,0.001095243,0.001155399,0.001117399,0.001172228,0.001072748,0.001139888,0.001000847,0.001074063,0.001036611,0.001106576
585,0.001044934,0.001099795,0.001678689,0.001639636,0.001125622,0.001162419,0.000987949,0.001030448,0.001065668,0.001132747,0.001094961,0.001155123,0.001117106,0.001171972,0.001072407,0.001139595,0.001000696,0.001073922,0.001036204,0.001106226
586,0.001044475,0.001099369,0.001678553,0.001639414,0.001124733,0.001161558,0.000987536,0.001030039,0.001065188,0.001132219,0.001094679,0.001154848,0.001116813,0.001171717,0.001072066,0.001139302,0.001000546,0.001073783,0.001035799,0.001105877
587,0.001044017,0.001098945,0.001678418,0.001639193,0.001123844,0.001160697,0.000987126,0.001029634,0.001064710,0.001131693,0.001094398,0.001154572,0.001116522,0.001171463,0.001071725,0.001139010,0.001000397,0.001073644,0.001035394,0.001105530
588,0.001043561,0.001098522,0.001678282,0.001638971,0.001122956,0.001159836,0.000986719,0.001029233,0.001064233,0.001131169,0.001094116,0.001154296,0.001116231,0.001171210,0.001071385,0.001138718,0.001000250,0.001073506,0.001034991,0.001105184
589,0.001043106,0.001098101,0.001678146,0.001638749,0.001122068,0.001158975,0.000986316,0.001028835,0.001063757,0.001130645,0.001093833,0.001154020,0.001115941,0.001170958,0.001071046,0.001138427,0.001000103,0.001073369,0.001034590,0.001104839
590,0.001042653,0.001097682,0.001678009,0.001638528,0.001121180,0.001158115,0.000985917,0.001028440,0.001063284,0.001130124,0.001093551,0.001153743,0.001115651,0.001170706,0.001070708,0.001138137,0.000999958,0.001073233,0.001034189,0.001104495
591,0.001042202,0.001097264,0.001677873,0.001638306,0.001120292,0.001157256,0.000985522,0.001028049,0.001062811,0.001129603,0.001093269,0.001153467,0.001115363,0.001170455,0.001070370,0.001137847,0.000999813,0.001073098,0.001033790,0.001104153
592,0.001041753,0.001096849,0.001677736,0.001638084,0.001119405,0.001156397,0.000985129,0.001027662,0.001062340,0.001129084,0.001092986,0.001153190,0.001115075,0.001170205,0.001070033,0.001137558,0.000999670,0.001072963,0.001033393,0.001103812
593,0.001041305,0.001096434,0.001677599,0.001637863,0.001118518,0.001155538,0.000984741,0.001027278,0.001061871,0.001128567,0.001092703,0.001152914,0.001114789,0.001169956,0.001069696,0.001137269,0.000999527,0.001072830,0.001032996,0.001103472
594,0.001040859,0.001096022,0.001677461,0.001637641,0.001117632,0.001154680,0.000984356,0.001026898,0.001061403,0.001128051,0.001092420,0.001152637,0.001114503,0.001169708,0.001069360,0.001136982,0.000999386,0.001072697,0.001032602,0.001103134
595,0.001040415,0.001095611,0.001677324,0.001637419,0.001116746,0.001153822,0.000983974,0.001026521,0.001060937,0.001127536,0.001092137,0.001152360,0.001114217,0.001169460,0.001069025,0.001136694,0.000999245,0.001072565,0.001032208,0.001102796
596,0.001039972,0.001095202,0.001677186,0.001637197,0.001115860,0.001152965,0.000983596,0.001026148,0.001060473,0.001127023,0.001091854,0.001152083,0.001113933,0.001169213,0.001068690,0.001136408,0.000999106,0.001072433,0.001031816,0.001102461
597,0.001039531,0.001094795,0.001677047,0.001636974,0.001114975,0.001152109,0.000983221,0.001025778,0.001060010,0.001126512,0.001091571,0.001151805,0.001113650,0.001168967,0.001068356,0.001136122,0.000998968,0.001072303,0.001031426,0.001102126
598,0.001039092,0.001094389,0.001676909,0.001636752,0.001114090,0.001151253,0.000982850,0.001025412,0.001059548,0.001126002,0.001091287,0.001151528,0.001113367,0.001168722,0.001068023,0.001135837,0.000998830,0.001072173,0.001031036,0.001101793
599,0.001038655,0.001093985,0.001676770,0.001636530,0.001113206,0.001150397,0.000982482,0.001025049,0.001059089,0.001125494,0.001091003,0.001151250,0.001113085,0.001168477,0.001067691,0.001135552,0.000998694,0.001072044,0.001030649,0.001101461
600,0.001038219,0.001093583,0.001676630,0.001636307,0.001112323,0.001149543,0.000982118,0.001024689,0.001058630,0.001124987,0.001090719,0.001150972,0.001112804,0.001168234,0.001067359,0.001135269,0.000998558,0.001071916,0.001030263,0.001101130
601,0.001037784,0.001093182,0.001676491,0.001636084,0.001111440,0.001148689,0.000981757,0.001024333,0.001058174,0.001124481,0.001090435,0.001150694,0.001112524,0.001167991,0.001067028,0.001134985,0.000998424,0.001071788,0.001029878,0.001100801
602,0.001037352,0.001092783,0.001676351,0.001635861,0.001110557,0.001147835,0.000981399,0.001023980,0.001057719,0.001123977,0.001090151,0.001150416,0.001112244,0.001167748,0.001066697,0.001134703,0.000998290,0.001071661,0.001029495,0.001100473
603,0.001036921,0.001092386,0.001676211,0.001635638,0.001109676,0.001146982,0.000981045,0.001023631,0.001057265,0.001123475,0.001089867,0.001150138,0.001111966,0.001167507,0.001066367,0.001134421,0.000998157,0.001071535,0.001029113,0.001100147
604,0.001036492,0.001091990,0.001676070,0.001635415,0.001108795,0.001146130,0.000980694,0.001023284,0.001056813,0.001122974,0.001089582,0.001149860,0.001111688,0.001167266,0.001066038,0.001134140,0.000998025,0.001071409,0.001028733,0.001099822
605,0.001036064,0.001091596,0.001675929,0.001635191,0.001107914,0.001145279,0.000980346,0.001022941,0.001056363,0.001122475,0.001089298,0.001149581,0.001111411,0.001167026,0.001065710,0.001133860,0.000997894,0.001071285,0.001028354,0.001099499
606,0.001035639,0.001091204,0.001675787,0.001634967,0.001107034,0.001144429,0.000980002,0.001022602,0.001055914,0.001121978,0.001089013,0.001149302,0.001111134,0.001166787,0.001065383,0.001133580,0.000997764,0.001071161,0.001027977,0.001099176
607,0.001035214,0.001090813,0.001675646,0.001634743,0.001106155,0.001143579,0.000979660,0.001022266,0.001055467,0.001121482,0.001088728,0.001149024,0.001110859,0.001166548,0.001065056,0.001133301,0.000997635,0.001071037,0.001027601,0.001098856
608,0.001034792,0.001090424,0.001675503,0.001634519,0.001105277,0.001142730,0.000979323,0.001021932,0.001055022,0.001120987,0.001088443,0.001148745,0.001110584,0.001166311,0.001064730,0.001133022,0.000997507,0.001070915,0.001027227,0.001098536
609,0.001034371,0.001090037,0.001675361,0.001634294,0.001104399,0.001141882,0.000978988,0.001021603,0.001054578,0.001120495,0.001088158,0.001148465,0.001110310,0.001166074,0.001064405,0.001132745,0.000997379,0.001070793,0.001026855,0.001098218
610,0.001033952,0.001089651,0.001675217,0.001634070,0.001103522,0.001141034,0.000978656,0.001021276,0.001054136,0.001120003,0.001087872,0.001148186,0.001110037,0.001165837,0.001064080,0.001132468,0.000997253,0.001070671,0.001026484,0.001097902
611,0.001033535,0.001089267,0.001675074,0.001633845,0.001102646,0.001140188,0.000978328,0.001020952,0.001053696,0.001119514,0.001087587,0.001147907,0.001109765,0.001165602,0.001063756,0.001132192,0.000997127,0.001070550,0.001026115,0.001097587
612,0.001033119,0.001088885,0.001674930,0.001633619,0.001101771,0.001139342,0.000978003,0.001020632,0.001053257,0.001119026,0.001087301,0.001147627,0.001109494,0.001165367,0.001063433,0.001131916,0.000997002,0.001070430,0.001025747,0.001097273
613,0.001032705,0.001088504,0.001674785,0.001633394,0.001100897,0.001138498,0.000977681,0.001020315,0.001052820,0.001118539,0.001087015,0.001147348,0.001109223,0.001165133,0.001063111,0.001131642,0.000996878,0.001070311,0.001025381,0.001096961
614,0.001032292,0.001088125,0.001674640,0.001633168,0.001100023,0.001137654,0.000977362,0.001020001,0.001052384,0.001118055,0.001086729,0.001147068,0.001108953,0.001164899,0.001062789,0.001131368,0.000996755,0.001070192,0.001025016,0.001096650
615,0.001031881,0.001087748,0.001674495,0.001632941,0.001099151,0.001136811,0.000977046,0.001019690,0.001051950,0.001117572,0.001086443,0.001146788,0.001108684,0.001164667,0.001062469,0.001131094,0.000996632,0.001070074,0.001024653,0.001096341
616,0.001031472,0.001087372,0.001674349,0.001632715,0.001098279,0.001135969,0.000976733,0.001019382,0.001051518,0.001117090,0.001086157,0.001146508,0.001108416,0.001164435,0.001062149,0.001130822,0.000996510,0.001069956,0.001024292,0.001096033
617,0.001031065,0.001086998,0.001674203,0.001632488,0.001097409,0.001135129,0.000976424,0.001019077,0.001051087,0.001116611,0.001085870,0.001146227,0.001108148,0.001164203,0.001061830,0.001130550,0.000996389,0.001069839,0.001023932,0.001095727
618,0.001030659,0.001086626,0.001674056,0.001632260,0.001096539,0.001134289,0.000976117,0.001018776,0.001050659,0.001116133,0.001085583,0.001145947,0.001107882,0.001163973,0.001061511,0.001130279,0.000996269,0.001069723,0.001023574,0.001095422
619,0.001030255,0.001086255,0.001673908,0.001632032,0.001095670,0.001133450,0.000975813,0.001018477,0.001050231,0.001115656,0.001085297,0.001145666,0.001107616,0.001163743,0.001061194,0.001130009,0.000996150,0.001069607,0.001023218,0.001095118
620,0.001029852,0.001085886,0.001673760,0.001631804,0.001094803,0.001132613,0.000975513,0.001018181,0.001049806,0.001115182,0.001085010,0.001145386,0.001107351,0.001163514,0.001060877,0.001129739,0.000996031,0.001069492,0.001022863,0.001094816
621,0.001029451,0.001085519,0.001673612,0.001631576,0.001093936,0.001131776,0.000975215,0.001017888,0.001049382,0.001114709,0.001084722,0.001145105,0.001107087,0.001163285,0.001060561,0.001129470,0.000995913,0.001069377,0.001022510,0.001094516
622,0.001029052,0.001085153,0.001673462,0.001631347,0.001093070,0.001130941,0.000974920,0.001017599,0.001048960,0.001114237,0.001084435,0.001144824,0.001106823,0.001163058,0.001060246,0.001129202,0.000995796,0.001069263,0.001022158,0.001094217
623,0.001028655,0.001084789,0.001673313,0.001631117,0.001092206,0.001130107,0.000974629,0.001017312,0.001048540,0.001113768,0.001084148,0.001144543,0.001106560,0.001162831,0.001059931,0.001128935,0.000995680,0.001069150,0.001021809,0.001093920
624,0.001028259,0.001084426,0.001673162,0.001630887,0.001091343,0.001129274,0.000974340,0.001017028,0.001048121,0.001113300,0.001083860,0.001144261,0.001106298,0.001162604,0.001059618,0.001128668,0.000995564,0.001069037,0.001021461,0.001093624
625,0.001027865,0.001084065,0.001673012,0.001630657,0.001090481,0.001128442,0.000974054,0.001016747,0.001047704,0.001112834,0.001083572,0.001143980,0.001106037,0.001162379,0.001059305,0.001128403,0.000995449,0.001068925,0.001021114,0.001093329
626,0.001027472,0.001083706,0.001672860,0.001630426,0.001089620,0.001127611,0.000973771,0.001016469,0.001047288,0.001112369,0.001083284,0.001143698,0.001105777,0.001162153,0.001058993,0.001128138,0.000995335,0.001068813,0.001020769,0.001093037
627,0.001027081,0.001083349,0.001672708,0.001630195,0.001088760,0.001126782,0.000973490,0.001016193,0.001046875,0.001111907,0.001082996,0.001143417,0.001105517,0.001161929,0.001058682,0.001127873,0.000995221,0.001068702,0.001020426,0.001092745
628,0.001026692,0.001082993,0.001672555,0.001629963,0.001087901,0.001125953,0.000973213,0.001015921,0.001046463,0.001111446,0.001082708,0.001143135,0.001105259,0.001161706,0.001058372,0.001127610,0.000995108,0.001068591,0.001020085,0.001092455
629,0.001026304,0.001082638,0.001672402,0.001629731,0.001087044,0.001125127,0.000972938,0.001015651,0.001046053,0.001110987,0.001082420,0.001142853,0.001105001,0.001161483,0.001058063,0.001127347,0.000994996,0.001068481,0.001019745,0.001092167
630,0.001025918,0.001082285,0.001672248,0.001629498,0.001086188,0.001124301,0.000972666,0.001015384,0.001045644,0.001110529,0.001082131,0.001142571,0.001104743,0.001161260,0.001057754,0.001127085,0.000994885,0.001068371,0.001019407,0.001091880
631,0.001025533,0.001081934,0.001672093,0.001629265,0.001085334,0.001123477,0.000972397,0.001015120,0.001045238,0.001110073,0.001081842,0.001142288,0.001104487,0.001161039,0.001057447,0.001126824,0.000994774,0.001068262,0.001019071,0.001091595
632,0.001025150,0.001081585,0.001671938,0.001629031,0.001084480,0.001122654,0.000972131,0.001014859,0.001044833,0.001109620,0.001081554,0.001142006,0.001104231,0.001160818,0.001057140,0.001126564,0.000994664,0.001068153,0.001018737,0.001091311
633,0.001024769,0.001081237,0.001671782,0.001628797,0.001083628,0.001121833,0.000971867,0.001014600,0.001044429,0.001109167,0.001081265,0.001141723,0.001103976,0.001160597,0.001056834,0.001126304,0.000994554,0.001068045,0.001018404,0.001091029
634,0.001024390,0.001080890,0.001671625,0.001628562,0.001082778,0.001121013,0.000971606,0.001014344,0.001044028,0.001108717,0.001080975,0.001141441,0.001103722,0.001160378,0.001056529,0.001126045,0.000994445,0.001067937,0.001018073,0.001090748
635,0.001024012,0.001080546,0.001671468,0.001628326,0.001081929,0.001120194,0.000971348,0.001014091,0.001043628,0.001108269,0.001080686,0.001141158,0.001103469,0.001160159,0.001056224,0.001125788,0.000994337,0.001067830,0.001017743,0.001090469
636,0.001023635,0.001080202,0.001671309,0.001628090,0.001081081,0.001119377,0.000971092,0.001013840,0.001043230,0.001107822,0.001080397,0.001140875,0.001103216,0.001159940,0.001055921,0.001125530,0.000994229,0.001067723,0.001017416,0.001090191
637,0.001023261,0.001079861,0.001671151,0.001627854,0.001080235,0.001118561,0.000970839,0.001013592,0.001042834,0.001107377,0.001080107,0.001140592,0.001102965,0.001159723,0.001055619,0.001125274,0.000994122,0.001067617,0.001017090,0.001089915
638,0.001022887,0.001079521,0.001670991,0.001627616,0.001079390,0.001117747,0.000970588,0.001013347,0.001042439,0.001106934,0.001079817,0.001140309,0.001102714,0.001159506,0.001055317,0.001125018,0.000994016,0.001067511,0.001016765,0.001089640
639,0.001022516,0.001079182,0.001670830,0.001627378,0.001078547,0.001116935,0.000970341,0.001013104,0.001042046,0.001106492,0.001079527,0.001140025,0.001102463,0.001159289,0.001055016,0.001124764,0.000993910,0.001067406,0.001016443,0.001089367
640,0.001022146,0.001078846,0.001670669,0.001627139,0.001077706,0.001116124,0.000970095,0.001012864,0.001041655,0.001106053,0.001079237,0.001139742,0.001102214,0.001159074,0.001054716,0.001124510,0.000993805,0.001067301,0.001016122,0.001089095
641,0.001021778,0.001078510,0.001670507,0.001626900,0.001076866,0.001115314,0.000969852,0.001012626,0.001041266,0.001105615,0.001078947,0.001139458,0.001101965,0.001158859,0.001054417,0.001124257,0.000993700,0.001067197,0.001015803,0.001088825
642,0.001021411,0.001078177,0.001670344,0.001626660,0.001076027,0.001114506,0.000969612,0.001012391,0.001040878,0.001105179,0.001078656,0.001139175,0.001101718,0.001158644,0.001054119,0.001124004,0.000993596,0.001067093,0.001015486,0.001088557
643,0.001021046,0.001077844,0.001670181,0.001626419,0.001075190,0.001113700,0.000969374,0.001012158,0.001040493,0.001104745,0.001078366,0.001138891,0.001101470,0.001158430,0.001053822,0.001123753,0.000993493,0.001066989,0.001015170,0.001088290
644,0.001020682,0.001077514,0.001670017,0.001626178,0.001074355,0.001112896,0.000969139,0.001011928,0.001040109,0.001104313,0.001078075,0.001138607,0.001101224,0.001158217,0.001053526,0.001123502,0.000993390,0.001066886,0.001014856,0.001088024
645,0.001020320,0.001077185,0.001669851,0.001625936,0.001073522,0.001112093,0.000968906,0.001011700,0.001039727,0.001103883,0.001077784,0.001138323,0.001100978,0.001158005,0.001053230,0.001123252,0.000993288,0.001066784,0.001014544,0.001087760
646,0.001019960,0.001076858,0.001669685,0.001625693,0.001072690,0.001111292,0.000968676,0.001011475,0.001039346,0.001103454,0.001077493,0.001138038,0.001100734,0.001157793,0.001052936,0.001123003,0.000993186,0.001066681,0.001014234,0.001087498
647,0.001019601,0.001076532,0.001669518,0.001625449,0.001071860,0.001110492,0.000968448,0.001011252,0.001038967,0.001103027,0.001077202,0.001137754,0.001100490,0.001157581,0.001052642,0.001122755,0.000993085,0.001066580,0.001013925,0.001087237
648,0.001019244,0.001076207,0.001669350,0.001625205,0.001071032,0.001109695,0.000968222,0.001011032,0.001038591,0.001102603,0.001076910,0.001137469,0.001100246,0.001157371,0.001052349,0.001122507,0.000992984,0.001066478,0.001013618,0.001086977
649,0.001018888,0.001075885,0.001669182,0.001624960,0.001070205,0.001108899,0.000967999,0.001010814,0.001038215,0.001102180,0.001076619,0.001137185,0.001100004,0.001157161,0.001052057,0.001122261,0.000992884,0.001066377,0.001013313,0.001086719
650,0.001018534,0.001075563,0.001669012,0.001624714,0.001069381,0.001108105,0.000967778,0.001010598,0.001037842,0.001101758,0.001076327,0.001136900,0.001099762,0.001156951,0.001051767,0.001122015,0.000992784,0.001066277,0.001013009,0.001086463
651,0.001018181,0.001075244,0.001668841,0.001624467,0.001068558,0.001107313,0.000967559,0.001010385,0.001037471,0.001101339,0.001076035,0.001136615,0.001099521,0.001156743,0.001051477,0.001121770,0.000992685,0.001066177,0.001012708,0.001086208
652,0.001017830,0.001074925,0.001668670,0.001624219,0.001067737,0.001106522,0.000967343,0.001010174,0.001037101,0.001100922,0.001075743,0.001136330,0.001099281,0.001156535,0.001051187,0.001121526,0.000992587,0.001066077,0.001012408,0.001085955
653,0.001017481,0.001074609,0.001668497,0.001623971,0.001066918,0.001105734,0.000967129,0.001009965,0.001036733,0.001100506,0.001075451,0.001136045,0.001099041,0.001156327,0.001050899,0.001121282,0.000992489,0.001065978,0.001012109,0.001085703
654,0.001017133,0.001074294,0.001668324,0.001623721,0.001066101,0.001104948,0.000966917,0.001009758,0.001036367,0.001100093,0.001075159,0.001135760,0.001098803,0.001156120,0.001050612,0.001121040,0.000992391,0.001065879,0.001011813,0.001085452
